"cla_id","cll_id","agn_id"
"12931","44668","92"
"12932","44669","92"
"12933","44682","185"
"12934","44719","92"
"12935","44720","92"
"12936","44724","92"
"12937","44725","92"
"12938","44727","92"
"12939","44728","92"
"12940","44748","92"
"12941","44749","264"
"12942","44756","92"
"12943","44758","92"
"12944","44760","185"
"12945","44760","119"
"12946","44763","92"
"12947","44764","92"
"12948","44765","92"
"12949","44774","185"
"12950","44774","140"
"12951","44774","168"
"12952","44774","121"
"12953","44874","185"
"12954","44874","121"
"12955","44874","168"
"12956","44891","92"
"12957","44896","185"
"12958","44929","185"
"12959","44931","185"
"12960","44931","182"
"12961","44931","89"
"12962","44951","218"
"12963","44951","89"
"12964","44951","182"
"12965","44954","92"
"12966","44955","92"
"12967","44956","92"
"12968","44957","92"
"12969","44958","92"
"12970","44959","92"
"12971","44961","92"
"12972","44962","92"
"12973","44980","185"
"12974","44980","118"
"12975","44998","92"
"12976","45020","185"
"12977","45020","118"
"12978","45095","185"
"12979","45107","120"
"12980","45108","210"
"12981","45110","185"
"12982","45173","168"
"12983","45182","92"
"12984","45183","92"
"12985","45184","92"
"12986","45185","92"
"12987","45194","185"
"12988","45201","185"
"12990","45338","185"
"12991","45338","182"
"12992","45338","89"
"12993","45363","185"
"12994","45363","121"
"12995","45363","168"
"12996","45363","76"
"12997","45377","185"
"12998","45377","182"
"12999","45377","89"
"13000","45400","92"
"13001","45401","92"
"13002","45418","169"
"13003","45418","119"
"13005","45441","185"
"13006","45441","89"
"13007","45442","185"
"13008","45442","76"
"13009","45444","92"
"13010","45445","92"
"13011","45446","92"
"13012","45449","185"
"13013","45480","119"
"13014","45494","185"
"13015","45494","89"
"13016","45494","182"
"13017","45497","92"
"13018","45499","92"
"13019","45502","92"
"13020","45504","92"
"13021","45516","92"
"13022","45517","92"
"13023","45518","92"
"13024","45678","185"
"13025","45705","185"
"13026","45721","92"
"13027","45722","92"
"13028","45723","92"
"13029","45725","92"
"13032","45829","185"
"13033","45829","168"
"13034","45829","121"
"13035","45829","70"
"13036","45831","92"
"13037","45836","185"
"13038","45838","169"
"13039","45842","185"
"13040","45842","118"
"13041","45862","169"
"13042","45901","185"
"13043","45901","118"
"13044","45920","185"
"13045","45920","59"
"13046","45928","92"
"13047","45931","1068"
"13048","45932","1068"
"13049","45935","156"
"13050","45937","157"
"13051","45937","165"
"13052","45953","1081"
"13053","45961","157"
"13054","45964","157"
"13055","46025","185"
"13056","46034","185"
"13057","46035","185"
"13058","46036","185"
"13059","46038","185"
"13060","46039","185"
"13061","46040","185"
"13062","46041","185"
"13063","46042","185"
"13065","46044","185"
"13066","46046","185"
"13067","46047","185"
"13068","46048","185"
"13069","46049","185"
"13070","46050","185"
"13071","46051","185"
"13072","46052","92"
"13073","46053","1068"
"13074","46054","92"
"13075","46057","185"
"13076","46057","59"
"13077","46058","92"
"13078","46059","92"
"13079","46060","92"
"13080","46062","92"
"13081","46063","1068"
"13082","46064","92"
"13083","46066","1068"
"13084","46068","1068"
"13085","46070","185"
"13086","46079","185"
"13087","46080","185"
"13088","46081","185"
"13089","46082","185"
"13090","46083","185"
"13091","46085","185"
"13092","46086","185"
"13093","46087","185"
"13094","46087","168"
"13095","46087","121"
"13096","46087","76"
"13097","46088","185"
"13098","46096","185"
"13099","46097","185"
"13100","46098","185"
"13101","46104","185"
"13102","46106","121"
"13103","46106","185"
"13104","46107","185"
"13105","46156","185"
"13106","46170","157"
"13107","46171","185"
"13108","46172","1087"
"13109","46175","157"
"13110","46198","185"
"13111","46203","185"
"13112","46240","1121"
"13113","46247","76"
"13114","46258","185"
"13115","46263","185"
"13116","46281","185"
"13117","46286","185"
"13118","46286","120"
"13119","46286","118"
"13120","46286","174"
"13121","46295","59"
"13122","46295","210"
"13123","46298","156"
"13124","46318","92"
"13125","46344","273"
"13126","46346","185"
"13127","46353","273"
"13128","46356","273"
"13129","46364","185"
"13130","46364","182"
"13131","46364","89"
"13132","46372","185"
"13133","46372","182"
"13134","46372","89"
"13135","46374","185"
"13136","46375","185"
"13137","46376","185"
"13138","46377","185"
"13139","46391","157"
"13140","46393","218"
"13141","46397","157"
"13142","46397","302"
"13143","46412","185"
"13144","46416","185"
"13145","46416","182"
"13146","46416","89"
"13147","46417","92"
"13148","46455","121"
"13149","46455","185"
"13150","46455","1066"
"13151","46476","185"
"13152","46481","185"
"13153","46550","218"
"13154","46616","157"
"13155","46626","149"
"13156","46628","185"
"13157","46628","119"
"13158","46630","185"
"13159","46652","1081"
"13160","46675","1068"
"13161","46691","185"
"13162","46691","76"
"13163","46691","168"
"13164","46691","121"
"13165","46694","503"
"13166","46695","145"
"13167","46695","168"
"13168","46695","70"
"13169","46721","185"
"13170","46758","92"
"13171","46766","185"
"13172","46766","118"
"13173","46767","185"
"13174","46784","273"
"13175","46786","185"
"13176","46788","185"
"13177","46789","1078"
"13178","46791","273"
"13179","46792","185"
"13180","46795","1068"
"13181","46799","185"
"13182","46800","185"
"13183","46806","1068"
"13184","46808","185"
"13185","46808","182"
"13186","46808","89"
"13187","46826","185"
"13188","46826","121"
"13189","46826","70"
"13190","46829","157"
"13191","46831","185"
"13192","46831","182"
"13193","46831","89"
"13194","46842","92"
"13195","46846","185"
"13196","46928","210"
"13197","46928","59"
"13198","46997","185"
"13199","46997","140"
"13200","46997","76"
"13201","46998","185"
"13202","47023","1123"
"13203","47040","185"
"13204","47047","185"
"13205","47049","185"
"13206","47050","185"
"13207","47051","185"
"13208","47099","185"
"13209","47099","168"
"13210","47099","121"
"13211","47107","118"
"13212","47107","168"
"13213","47107","121"
"13214","47107","76"
"13215","47113","121"
"13216","47113","119"
"13217","47116","1094"
"13218","47126","92"
"13219","47133","185"
"13220","47173","185"
"13221","47179","92"
"13222","47206","185"
"13223","47206","121"
"13224","47206","168"
"13225","47238","185"
"13226","47244","185"
"13227","47246","185"
"13228","47254","185"
"13229","47256","1123"
"13230","47268","92"
"13231","47270","185"
"13232","47273","92"
"13233","47274","185"
"13234","47280","92"
"13235","47282","185"
"13236","47295","185"
"13237","47299","185"
"13238","47310","185"
"13239","47324","185"
"13240","47335","92"
"13241","47342","185"
"13242","47364","185"
"13243","47365","185"
"13244","47365","121"
"13245","47365","168"
"13246","47374","92"
"13247","47378","185"
"13248","47379","185"
"13249","47383","185"
"13250","47391","185"
"13251","47393","185"
"13252","47402","185"
"13253","47402","121"
"13254","47402","168"
"13255","47402","171"
"13256","47404","1068"
"13257","47431","92"
"13258","47436","185"
"13259","47436","182"
"13260","47436","89"
"13261","47450","1121"
"13262","47456","185"
"13263","47499","185"
"13264","47499","168"
"13265","47499","121"
"13266","47499","70"
"13267","47563","185"
"13268","47575","185"
"13269","47620","185"
"13270","47621","185"
"13271","47623","185"
"13272","47632","185"
"13273","47632","76"
"13274","47656","70"
"13275","47662","1094"
"13276","47669","185"
"13277","47669","119"
"13278","47674","185"
"13279","47677","185"
"13280","47684","185"
"13281","47688","185"
"13282","47689","185"
"13283","47739","92"
"13284","47741","92"
"13285","47752","70"
"13286","47811","1068"
"13287","47820","1068"
"13288","47833","185"
"13289","47836","185"
"13290","47836","76"
"13291","47867","92"
"13292","47888","185"
"13293","47888","76"
"13294","47894","149"
"13295","47898","185"
"13297","47904","149"
"13298","47905","1068"
"13299","47908","185"
"13300","47913","273"
"13301","47923","185"
"13302","47925","185"
"13303","47927","185"
"13304","47929","185"
"13305","47930","185"
"13306","47931","185"
"13307","47935","185"
"13308","47935","59"
"13309","47939","185"
"13310","47947","70"
"13311","47947","168"
"13312","47947","121"
"13313","47953","185"
"13314","47956","59"
"13315","47956","185"
"13317","47975","185"
"13318","47976","185"
"13319","47977","185"
"13320","47978","185"
"13321","47979","185"
"13322","47984","1068"
"13323","47985","120"
"13324","47998","185"
"13325","47998","76"
"13326","48001","185"
"13328","48059","185"
"13329","48086","185"
"13330","48111","185"
"13331","48111","67"
"13332","48111","119"
"13333","48119","185"
"13334","48119","76"
"13335","48119","168"
"13336","48154","92"
"13337","48161","156"
"13339","48179","185"
"13340","48212","185"
"13341","48212","89"
"13342","48224","185"
"13343","48224","1066"
"13344","48224","182"
"13345","48237","140"
"13346","48271","185"
"13347","48272","185"
"13348","48272","89"
"13349","48295","68"
"13350","48295","1066"
"13351","48295","182"
"13352","48295","87"
"13353","48313","185"
"13355","48335","185"
"13356","48348","185"
"13357","48362","86"
"13358","48381","185"
"13359","48526","185"
"13360","48526","118"
"13361","48534","92"
"13362","48630","264"
"13363","48661","92"
"13364","48662","185"
"13365","48664","185"
"13366","48679","182"
"13367","48679","89"
"13368","48679","185"
"13371","48681","185"
"13372","48707","185"
"13374","48731","171"
"13375","48731","185"
"13376","48731","118"
"13377","48734","185"
"13378","48736","185"
"13379","48738","185"
"13380","48741","185"
"13381","48743","185"
"13382","48743","168"
"13383","48743","121"
"13384","48757","185"
"13385","48757","118"
"13386","48788","1081"
"13388","48793","185"
"13389","48799","1068"
"13390","48838","185"
"13391","48847","92"
"13392","48848","92"
"13393","48870","1121"
"13394","48878","185"
"13395","48878","76"
"13396","48878","121"
"13397","48878","168"
"13398","48882","185"
"13399","48882","118"
"13400","48888","185"
"13401","48888","121"
"13402","48888","168"
"13403","48892","149"
"13404","48974","185"
"13405","48975","185"
"13406","48976","185"
"13407","48977","185"
"13408","48978","185"
"13409","48980","185"
"13410","49022","185"
"13411","49038","1068"
"13412","49041","92"
"13413","49082","119"
"13414","49082","185"
"13415","49097","185"
"13416","49112","185"
"13417","49113","92"
"13418","49119","185"
"13419","49131","185"
"13420","49133","70"
"13421","49134","185"
"13422","49151","92"
"13423","49152","185"
"13424","49163","185"
"13425","49194","121"
"13426","49194","185"
"13427","49194","76"
"13428","49195","92"
"13429","49196","92"
"13430","49264","185"
"13431","49265","185"
"13432","49265","168"
"13433","49265","70"
"13434","49286","503"
"13435","49292","1104"
"13436","49294","157"
"13437","49302","185"
"13438","49302","168"
"13439","49302","121"
"13440","49304","185"
"13441","49304","168"
"13442","49304","70"
"13443","49304","171"
"13444","49322","92"
"13445","49344","185"
"13446","49371","185"
"13447","49380","92"
"13448","49434","185"
"13450","49444","185"
"13451","49561","185"
"13452","49564","185"
"13453","49578","92"
"13454","49627","185"
"13455","49650","185"
"13456","49650","121"
"13457","49682","185"
"13458","49682","168"
"13459","49682","121"
"13460","49697","185"
"13461","49697","182"
"13462","49697","89"
"13463","49712","92"
"13464","49717","185"
"13465","49724","120"
"13466","49737","185"
"13467","49737","121"
"13468","49737","168"
"13469","49761","92"
"13470","49790","334"
"13471","49796","185"
"13472","49796","121"
"13473","49796","168"
"13474","49796","89"
"13475","49799","185"
"13476","49815","185"
"13477","49823","92"
"13478","49824","92"
"13479","49825","92"
"13480","49826","92"
"13481","49833","207"
"13482","49838","185"
"13483","49838","156"
"13484","49842","92"
"13485","49850","185"
"13486","49851","185"
"13487","49853","185"
"13488","49856","185"
"13489","49857","185"
"13490","49858","185"
"13492","49867","185"
"13493","49868","185"
"13494","49869","185"
"13495","49870","185"
"13496","49876","185"
"13497","49879","187"
"13498","49914","185"
"13499","49914","76"
"13500","49931","461"
"13501","49936","185"
"13502","49956","185"
"13503","49956","168"
"13504","49956","121"
"13505","49968","185"
"13506","49969","185"
"13507","50002","185"
"13508","50002","76"
"13510","50010","92"
"13511","50016","92"
"13512","50018","92"
"13513","50042","92"
"13514","50043","92"
"13515","50069","185"
"13516","50069","168"
"13517","50069","121"
"13518","50074","185"
"13519","50081","119"
"13520","50082","185"
"13521","50102","121"
"13522","50102","168"
"13523","50102","185"
"13524","50104","185"
"13525","50104","168"
"13526","50163","92"
"13527","50164","92"
"13528","50173","149"
"13529","50176","185"
"13530","50183","149"
"13531","50221","185"
"13533","50241","92"
"13534","50242","92"
"13535","50243","92"
"13536","50245","273"
"13537","50257","92"
"13538","50304","92"
"13539","50377","92"
"13540","50381","185"
